Reachability,Admin Status,Device Name,IP Address,DNS Name,Device Type,Last Inventory Collection Status,Last Successful Collection Time,Software Version,Location,Creation Timestamp,Serial Number
REACHABLE,Managed,CRB-CNJL-EN1-C506Z,114.1.200.133,114.1.200.133,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:05:44 PM UTC",7.3.1,03KNG071 CINIRU_JALAKSANA WEST JAVA,"August 9, 2021 3:17:56 PM UTC",FOC2522NGGQ
REACHABLE,Managed,CRB-CNRU-EN1-C506Z,114.1.200.154,114.1.200.154,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:09:35 PM UTC",7.3.2,03KNG015 CINERU_TB WEST JAVA,"November 11, 2021 7:33:27 AM UTC",FOC2523N4DR
REACHABLE,Managed,CRB-CPAS-EN1-C516Z,114.1.201.133,114.1.201.133,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 10:18:04 PM UTC",7.5.2,03SMD076 CIPASANG WEST JAVA,"June 16, 2022 11:09:35 AM UTC",FOC2614K9TK
REACHABLE,Managed,CRB-CPAT-EN1-C516Z,114.1.200.192,114.1.200.192,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 10:14:40 PM UTC",7.3.27,03IND080 CIPAAT_TB WJRO,"March 9, 2022 4:11:47 PM UTC",FOC2613NSR9
REACHABLE,Managed,CRB-CPCG-EN1-C55A2,114.1.200.90,114.1.200.90,Cisco NCS 55A2-MOD-S,Completed,"July 20, 2022 10:02:17 PM UTC",7.3.1,03KNG024 - CIPICUNG_KNGAN - KUNINGAN - WEST JAVA,"May 7, 2021 9:16:03 PM UTC",FOC2502R0TA
REACHABLE,Managed,CRB-CPCR-EN1-C506Z,114.1.200.22,114.1.200.22,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:07:39 PM UTC",7.3.1,03KNG128 CIPANCUR_KNG WEST JAVA,"September 25, 2021 6:29:47 PM UTC",FOC2532N3VS
REACHABLE,Managed,CRB-CPDK-EN1-C506Z,114.1.200.34,114.1.200.34,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:01:59 PM UTC",7.3.1,03KNG121 - CIPONDOK_KNG,"March 23, 2021 12:03:08 PM UTC",FOC2502NNC3
REACHABLE,Managed,CRB-CPLS-EN1-C506Z,114.1.200.151,114.1.200.151,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:09:40 PM UTC",7.3.2,03KNG151 CIPULUS_KNG WEST JAVA,"November 8, 2021 4:07:06 PM UTC",FOC2522NGGC
REACHABLE,Managed,CRB-CPRG-AN1-C5504,114.1.201.1,114.1.201.1,Cisco NCS 5504,Completed,"July 20, 2022 10:10:40 PM UTC",7.3.2,03KNG004 CIPORANG WEST JAVA,"October 15, 2021 7:33:10 PM UTC",FOX2447PKP4
REACHABLE,Managed,CRB-CPRY-EN1-C516Z,114.1.200.162,114.1.200.162,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 10:08:51 PM UTC",7.3.1,03MJL102 CIPAKU_RAYA_MJL_MT CIREBON WEST JAVA ,"October 12, 2021 4:05:55 PM UTC",FOC2536N3TC
REACHABLE,Managed,CRB-CPSG-EN1-C516Z.indosatooredoo.com,114.1.200.147,114.1.200.147,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed with Warning,"June 16, 2022 10:15:10 PM UTC",7.3.1,03KNG067 CIPASUNG_PL WEST JAVA,"June 20, 2021 8:21:57 PM UTC",FOC2506P4SY
REACHABLE,Managed,CRB-CRGN-EN1-C516Z,114.1.201.145,114.1.201.145,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 10:13:59 PM UTC",7.3.27,03SMD132 CARINGIN_MT WEST JAVA,"March 1, 2022 5:42:38 PM UTC",FOC2613NSQL
REACHABLE,Managed,CRB-CRIH-EN1-C506Z,114.1.200.23,114.1.200.23,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:06:04 PM UTC",7.3.1,03KNG147 CIEURIH_KNG WEST JAVA,"August 28, 2021 8:12:24 PM UTC",FOC2515NZ2J
REACHABLE,Managed,CRB-CRYN-EN1-C516Z,114.1.201.131,114.1.201.131,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 10:13:40 PM UTC",7.5.2,03SMD051 CIRAYUN WEST JAVA,"March 1, 2022 10:06:20 AM UTC",FOC2614K9LC
REACHABLE,Managed,CRB-CSTU-EN1-C506Z,114.1.200.50,114.1.200.50,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:01:59 PM UTC",7.3.1,03MJL078 CISETU_TB WEST JAVA,"March 23, 2021 12:03:08 PM UTC",FOC2503PGAZ
REACHABLE,Managed,CRB-CWGB-AN1-C5504,114.1.201.4,114.1.201.4,Cisco NCS 5504,Completed,"July 20, 2022 10:12:14 PM UTC",7.3.2,03KNG005 CIAWI_GEBANG WEST JAVA,"December 4, 2021 7:13:00 PM UTC",FOX2447PKNS
REACHABLE,Managed,CRB-CWGN-EN1-C506Z,114.1.200.20,114.1.200.20,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:06:08 PM UTC",7.3.1,03KNG127 CIAWIGEBANG_KNG WEST JAVA,"August 28, 2021 9:29:50 PM UTC",FOC2523N4EC
REACHABLE,Managed,CRB-CWRN-EN1-C55A2,114.1.201.65,114.1.201.65,Cisco NCS 55A2-MOD-S,Completed,"July 20, 2022 10:05:13 PM UTC",7.3.1,03CRN004 CIWARINGIN WEST JAVA,"July 23, 2021 10:46:06 PM UTC",FOC2517R1K9
REACHABLE,Managed,CRB-CWRU-EN1-C506Z,114.1.201.122,114.1.201.122,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:14:49 PM UTC",7.3.2,03KNG014 CIWARU WEST JAVA,"March 10, 2022 9:58:22 PM UTC",FOC2551N3ZX
REACHABLE,Managed,CRB-DATR-EN1-C516Z,114.1.200.243,114.1.200.243,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 10:12:16 PM UTC",7.3.2,03KNG117_DATAR_KNG_TB KUNINGAN WEST JAVA,"February 8, 2022 12:11:28 PM UTC",FOC2547N46M
REACHABLE,Managed,CRB-DAWN-EN1-C516Z,114.1.200.159,114.1.200.159,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed with Warning,"July 8, 2022 10:08:49 PM UTC",7.3.1,03MJL115 DAWUAN_MJL_PL CIREBON WEST JAVA,"October 11, 2021 6:12:38 PM UTC",FOC2528N98L
REACHABLE,Managed,CRB-DKWD-EN1-C516Z,114.1.200.250,114.1.200.250,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 10:17:56 PM UTC",7.5.2,03CRN142 DUKUHWIDARA_CRN_PL CIREBON WEST JAVA,"July 14, 2022 3:46:30 PM UTC",FOC2614K9J2
REACHABLE,Managed,CRB-DPSR-EN1-C506Z,114.1.200.118,114.1.200.118,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:03:00 PM UTC",7.3.1,03IND097-DESA_DADAP_PESISIR_PL,"May 20, 2021 8:25:11 AM UTC",FOC2503PG97
REACHABLE,Managed,CRB-DPWC-EN1-C516Z,114.1.201.153,114.1.201.153,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 10:15:42 PM UTC",7.3.27,03CRN177 DOMPYONG WETAN_CRN WEST JAVA,"April 13, 2022 8:00:05 PM UTC",FOC2609NH8J
REACHABLE,Managed,CRB-DRMA-EN1-C506Z,114.1.200.62,114.1.200.62,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:08:00 PM UTC",7.3.1,03KNG009 DARMA_TB WEST JAVA,"September 29, 2021 5:45:06 PM UTC",FOC2522NGG4
REACHABLE,Managed,CRB-DSND-EN1-C516Z,114.1.200.198,114.1.200.198,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 10:14:31 PM UTC",7.3.27,03KNG144 DUSUN_DUA_KNG_PL WEST JAVA,"March 7, 2022 3:50:14 AM UTC",FOC2612NQY6
REACHABLE,Managed,CRB-DSNT-EN1-C516Z,114.1.200.226,114.1.200.226,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 10:17:18 PM UTC",7.3.27,03CRN149 DUSUN_TIGA_CRN_EB WEST JAVA,"May 11, 2022 11:43:51 AM UTC",FOC2612NQDZ
REACHABLE,Managed,CRB-DSTC-EN1-C516Z,114.1.200.112,114.1.200.112,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 10:17:19 PM UTC",7.5.2,100052M DUSUNTENGAHCANGKINGAN_PL CIREBON WJRO,"May 24, 2022 8:08:08 AM UTC",FOC2615KZD6
REACHABLE,Managed,CRB-DWAN-EN1-C516Z,114.1.201.80,114.1.201.80,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 10:04:16 PM UTC",7.3.1,03MJL086 DAWUAN_TB WEST JAVA,"June 30, 2021 7:56:47 PM UTC",FOC2521NWMJ
REACHABLE,Managed,CRB-ECMS-EN1-C516Z,114.1.201.111,114.1.201.111,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 10:16:19 PM UTC",7.3.27,03CMS008 EUIS_CIAMIS WEST JAVA,"April 29, 2022 3:21:44 PM UTC",FOC2613NSR7
REACHABLE,Managed,CRB-EDWN-EN1-C516Z,114.1.201.81,114.1.201.81,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 10:05:11 PM UTC",7.3.1,03MJL011 EJE_DAWUAN_TB WEST JAVA,"July 16, 2021 9:26:24 AM UTC",FOC2524N7L4
REACHABLE,Managed,CRB-GAND-EN1-C516Z,114.1.200.161,114.1.200.161,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 10:08:46 PM UTC",7.3.1,03MJL143 GANDU_MJL CIREBON WEST JAVA ,"October 12, 2021 3:50:34 PM UTC",FOC2535N9B2
REACHABLE,Managed,CRB-GBJG-EN1-C506Z,114.1.200.155,114.1.200.155,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:09:26 PM UTC",7.3.2,03KNG149 GGBOJONG_KNG WEST JAVA,"November 5, 2021 12:46:41 PM UTC",FOC2532N3V7
REACHABLE,Managed,CRB-GBWT-EN1-C516Z,114.1.200.189,114.1.200.189,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 10:16:03 PM UTC",7.3.27,03IND016 GABUS_WETAN2 WEST JAVA,"April 24, 2022 3:00:38 AM UTC",FOC2612NR0L
REACHABLE,Managed,CRB-GLGG-EN1-C506Z,114.1.200.188,114.1.200.188,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:11:17 PM UTC",7.3.2,03CRN154 GELONG_GREGED_CRN_MT WEST JAVA,"January 19, 2022 3:40:44 AM UTC",FOC2539NUEE
REACHABLE,Managed,CRB-GNJT-EN1-C506Z,114.1.200.14,114.1.200.14,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:07:37 PM UTC",7.3.1,03CRN093 GUNUNGJATI WEST JAVA,"September 24, 2021 9:26:11 PM UTC",FOC2532N3V4
REACHABLE,Managed,CRB-GRJT-EN1-C506Z,114.1.201.120,114.1.201.120,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:14:34 PM UTC",7.3.2,03KNG056 GARAJATI_TB WEST JAVA,"March 10, 2022 9:57:11 PM UTC",FOC2551N425
REACHABLE,Managed,CRB-GRWG-EN1-C55A2,114.1.200.96,114.1.200.96,Cisco NCS 55A2-MOD-S,Completed,"July 20, 2022 10:01:34 PM UTC",7.3.1,03KNG010 - GARAWANGI - KUNINGAN - WEST JAVA,"May 17, 2021 8:52:47 AM UTC",undefined
REACHABLE,Managed,CRB-GTSN-EN1-C516Z,114.1.201.82,114.1.201.82,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 10:04:27 PM UTC",7.3.1,03CRN072 GETASAN WEST JAVA,"June 30, 2021 5:32:36 PM UTC",FOC2522N01X
REACHABLE,Managed,CRB-GWN-AN1-C55A2,114.1.201.83,114.1.201.83,Cisco NCS 55A2-MOD-S,Completed,"July 20, 2022 10:04:10 PM UTC",7.3.1,03IND018 GABUSWETAN WEST JAVA,"June 18, 2021 9:37:04 PM UTC",FOC2502R0TU
REACHABLE,Managed,CRB-HLTR-EN1-C516Z,114.1.200.168,114.1.200.168,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 10:09:08 PM UTC",7.3.1,03MJL146_HEULEUTRAYA_MJL CIREBON WEST JAVA,"October 20, 2021 4:13:02 PM UTC",FOC2536N3SH
REACHABLE,Managed,CRB-HOST-EN1-C506Z,114.1.200.61,114.1.200.61,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:07:53 PM UTC",7.3.1,03KNG132 HOOLSTREET_KNG WEST JAVA,"September 29, 2021 5:43:25 PM UTC",FOC2532N3XR
REACHABLE,Managed,CRB-HRGD-EN1-C506Z,114.1.200.56,114.1.200.56,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:06:29 PM UTC",7.3.1,03MJL125 HARAP_GANDA_MJL WEST JAVA,"September 6, 2021 3:37:37 PM UTC",FOC2522NGEX
REACHABLE,Managed,CRB-HULT-EN1-C506Z,114.1.200.52,114.1.200.52,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:09:32 PM UTC",7.3.1,03MJL037 HEULEUT_TB WEST JAVA,"November 3, 2021 6:17:16 AM UTC",FOC2533N4HW
REACHABLE,Managed,CRB-IBRA-EN1-C506Z,114.1.201.149,114.1.201.149,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:16:42 PM UTC",7.3.2,03MJL137 AL_IBRAHIM_MJL_PL WEST JAVA,"May 11, 2022 7:57:21 PM UTC",FOC2551N3ZH
REACHABLE,Managed,CRB-IDMY-EN1-C516Z,114.0.213.19,114.0.213.19,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 10:02:47 PM UTC",7.3.1,03IND009 INDRAMAYU_SLT CENTRAL JAVA,"May 27, 2021 3:01:47 PM UTC",FOC2502PBG1
REACHABLE,Managed,CRB-INMK-EN1-C516Z,114.1.201.85,114.1.201.85,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 10:04:49 PM UTC",7.3.1,03IND034 INDRAMAYU_KOTA WEST JAVA,"July 9, 2021 7:29:31 PM UTC",FOC2524NTXV
REACHABLE,Managed,CRB-JBBR-EN1-C516Z,114.1.200.92,114.1.200.92,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 10:16:59 PM UTC",7.5.2,03CRB029 JLBEBER_PL WEST JAVA,"May 17, 2022 8:37:03 AM UTC",FOC2615KYZF
REACHABLE,Managed,CRB-JGML-EN1-C516Z,114.1.200.209,114.1.200.209,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 10:15:51 PM UTC",7.3.27,03MJL153 JAGAMULYA_MJL WEST JAVA,"April 13, 2022 7:40:15 PM UTC",FOC2609NH8D
UNREACHABLE,Managed,CRB-JJKL-EN1-C516Z,114.1.201.163,114.1.201.163,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"June 24, 2022 10:13:40 PM UTC",7.5.2,102765 JUNGJANGKULONARJAWINANGUN_PL CIREBON WEST JAVA,"May 27, 2022 5:58:04 PM UTC",FOC2615KZAS
REACHABLE,Managed,CRB-JKAU-EN1-C516Z,114.1.200.203,114.1.200.203,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 10:13:55 PM UTC",7.3.27,03KNG136 JOKAU_KNG_ST WEST JAVA,"March 3, 2022 5:44:46 AM UTC",FOC2612NR2K
REACHABLE,Managed,CRB-JNTI-EN1-C516Z,114.1.202.40,114.1.202.40,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 10:18:02 PM UTC",7.5.2,104754 JUNTINYUAT1_CM CIREBON WEST JAVA,"July 14, 2022 3:56:34 PM UTC",FOC2614K9FU
REACHABLE,Managed,CRB-JNYT-EN1-C506Z,114.1.200.116,114.1.200.116,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:02:02 PM UTC",7.3.1,03IND019 JUNTINYUAT_TB WEST JAVA,"April 26, 2021 10:10:48 PM UTC",FOC2522NGG9
REACHABLE,Managed,CRB-JRAD-EN1-C506Z,114.1.200.64,114.1.200.64,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:06:20 PM UTC",7.3.1,03KNG129 JIRAD_KNG WEST JAVA,"September 2, 2021 5:09:03 PM UTC",FOC2523N4CF
REACHABLE,Managed,CRB-JSON-EN1-C516Z,114.1.201.86,114.1.201.86,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 10:04:27 PM UTC",7.3.1,03CRB021 JL_SUDARSONO WEST JAVA,"July 2, 2021 6:09:29 PM UTC",FOC2521NWLV
REACHABLE,Managed,CRB-JTBG-EN1-C516Z,114.1.201.105,114.1.201.105,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 10:06:19 PM UTC",7.3.2,03IND004 JATIBARANG WEST JAVA,"August 24, 2021 8:48:57 PM UTC",FOC2525NNWB
REACHABLE,Managed,CRB-JTCR-EN1-C506Z,114.1.200.48,114.1.200.48,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:02:04 PM UTC",7.3.1,03MJL023 JATIWANGI_CIREBON_IB WEST JAVA,"June 4, 2021 4:10:53 PM UTC",FOC2503PGCP
REACHABLE,Managed,CRB-JTJH-EN1-C506Z,114.1.200.45,114.1.200.45,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:02:12 PM UTC",7.3.1,03MJL014 JATITUJUH_TB WEST JAVA,"June 4, 2021 4:09:58 PM UTC",FOC2503PGC4
REACHABLE,Managed,CRB-JTKB-EN1-C506Z,114.1.200.117,114.1.200.117,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:03:10 PM UTC",7.3.1,03IND019-JUNTINYUAT_TB,"May 20, 2021 8:23:35 AM UTC",FOC2503PGA2
REACHABLE,Managed,CRB-JTPM-EN1-C516Z,114.1.200.74,114.1.200.74,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 10:02:36 PM UTC",7.3.1,[03MJL127 _ JATIPAMOR_MJL],"March 16, 2021 2:25:29 PM UTC",FOC2502PBD7
REACHABLE,Managed,CRB-JTSE-EN1-C516Z,114.1.200.247,114.1.200.247,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 10:13:40 PM UTC",7.3.2,03CRN173_JATISEENG KIDUL_CRN KUNINGAN WEST JAVA,"February 19, 2022 10:43:03 AM UTC",FOC2547N48M
REACHABLE,Managed,CRB-JTWG-AN1-C5504,114.1.201.10,114.1.201.10,Cisco NCS 5504,Completed,"July 20, 2022 10:11:02 PM UTC",7.3.1,03MJL002 JATIWANGI_New WEST JAVA,"September 26, 2021 9:26:53 PM UTC",FOX2445P4H0
REACHABLE,Managed,CRB-JWWM-EN1-C516Z,114.1.200.113,114.1.200.113,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 10:17:25 PM UTC",7.5.2,undefined,"May 24, 2022 8:08:08 AM UTC",FOC2615KZ78
REACHABLE,Managed,CRB-KAJL-EN1-C516Z,114.1.200.83,114.1.200.83,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 10:16:57 PM UTC",7.5.2,104243 KARANGAMPELJAYALAKSANA_MT CIREBON WJRO,"May 14, 2022 7:35:19 AM UTC",FOC2615KZ17
REACHABLE,Managed,CRB-KCNM-EN1-C506Z,114.1.201.109,114.1.201.109,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:14:50 PM UTC",7.3.2,03KNG093 KARANG_KANCANA_MT WEST JAVA,"March 11, 2022 8:53:50 PM UTC",FOC2551N402
REACHABLE,Managed,CRB-KCNT-EN1-C506Z,114.1.201.123,114.1.201.123,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:14:56 PM UTC",7.3.2,03KNG044 KARANGKENCANA_TB WEST JAVA,"March 11, 2022 8:50:00 PM UTC",FOC2551N40R
REACHABLE,Managed,CRB-KDAG-EN1-C516Z,114.1.200.213,114.1.200.213,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 10:12:32 PM UTC",7.3.2,03IND143 KEDOKAN AGUNG_IND CIREBON WEST JAVA ,"February 8, 2022 12:11:49 PM UTC",FOC2547N463
REACHABLE,Managed,CRB-KDGD-EN1-C506Z,114.1.200.33,114.1.200.33,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:01:59 PM UTC",7.3.1,03KNG020 - KADUGEDE,"March 23, 2021 12:03:08 PM UTC",FOC2502NNAQ
REACHABLE,Managed,CRB-KDMP-EN1-C516Z,114.1.202.42,114.1.202.42,Cisco NCS 540X-16Z8Q2C-D Router,Completed,"July 20, 2022 10:18:08 PM UTC",7.5.2,104233 JUNTINYUAT1_CM CIREBON WEST JAVA,"July 18, 2022 1:16:35 PM UTC",FOC2615KYT8
REACHABLE,Managed,CRB-KDPT-AN1-C5504,114.1.201.6,114.1.201.6,Cisco NCS 5504,Completed,"July 20, 2022 10:13:49 PM UTC",7.3.2,03MJL001 KADIPATEN WEST JAVA,"November 21, 2021 9:43:40 PM UTC",FOX2442PAKT
REACHABLE,Managed,CRB-KDRM-EN1-C506Z,114.1.200.21,114.1.200.21,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:01:59 PM UTC",7.3.1,03KNG114_KADURAMA_KNG,"May 20, 2021 12:52:13 PM UTC",FOC2503PGBY
REACHABLE,Managed,CRB-KENR-EN1-C516Z,114.1.201.107,114.1.201.107,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 10:09:01 PM UTC",7.3.1,03IND025 KEDOKAN_BUNDER WEST JAVA,"October 8, 2021 4:58:38 PM UTC",FOC2535N9BT
REACHABLE,Managed,CRB-KGBG-AN1-C55A2,114.1.201.88,114.1.201.88,Cisco NCS 55A2-MOD-S,Completed,"July 20, 2022 10:05:48 PM UTC",7.3.1,03CRN014 KARSI_GEBANG WEST JAVA,"July 26, 2021 8:13:46 AM UTC",FOC2517R1KQ
REACHABLE,Managed,CRB-KGMY-EN1-C506Z,114.1.200.123,114.1.200.123,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:05:58 PM UTC",7.3.1,03CRN162_KIGEDE_MAYUNG_CRN CIREBON WEST JAVA,"August 14, 2021 11:45:16 AM UTC",FOC2522P2L8
REACHABLE,Managed,CRB-KGRN-EN1-C516Z,114.1.201.89,114.1.201.89,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 10:04:33 PM UTC",7.3.1,03CRB004 KANGRAKSAN WEST JAVA,"July 7, 2021 3:56:17 PM UTC",FOC2525NP0P
REACHABLE,Managed,CRB-KISK-EN1-C506Z,114.1.200.157,114.1.200.157,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:09:05 PM UTC",7.3.1,03CRN168 KISEK_CRN WEST JAVA,"October 28, 2021 4:23:01 AM UTC",FOC2532N3XY
REACHABLE,Managed,CRB-KKDL-EN1-C516Z,114.1.200.163,114.1.200.163,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 10:08:33 PM UTC",7.3.1,03MJL103 KASOKANDEL_MJL_TB CIREBON WEST JAVA ,"October 11, 2021 5:58:48 PM UTC",FOC2536N3RW
REACHABLE,Managed,CRB-KLJG-EN1-C55A2,114.1.201.90,114.1.201.90,Cisco NCS 55A2-MOD-S,Completed,"July 20, 2022 10:04:14 PM UTC",7.3.1,03CRB003 KALIJAGA WEST JAVA,"June 30, 2021 6:34:17 PM UTC",FOC2502R0TJ
REACHABLE,Managed,CRB-KLMT-EN1-C516Z,114.1.200.177,114.1.200.177,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 10:09:32 PM UTC",7.3.1,03IND051 KALIMATI_TB WEST JAVA,"October 26, 2021 5:37:02 PM UTC",FOC2536N3QW
REACHABLE,Managed,CRB-KLUR-EN1-C516Z,114.1.200.70,114.1.200.70,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:03:51 PM UTC",7.3.1,03MJL079_KULUR_MT_Majalengka_West_Java,"June 7, 2021 7:20:50 AM UTC",FOC2502NNGK
REACHABLE,Managed,CRB-KLYN-EN1-C516Z,114.1.200.89,114.1.200.89,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 10:04:43 PM UTC",7.3.1,03CRN003 KLAYAN,"June 9, 2021 4:33:46 AM UTC",FOC2506P4GY
REACHABLE,Managed,CRB-KMAT-EN1-C506Z,114.1.200.72,114.1.200.72,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:02:04 PM UTC",7.3.1,03KNG145 - KRAMATMULYA_KNG KUNINGAN WEST JAVA,"March 16, 2021 2:25:22 PM UTC",FOC2503PG6X
REACHABLE,Managed,CRB-KMKR-EN1-C506Z,114.1.200.57,114.1.200.57,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:06:23 PM UTC",7.3.1,03MJL085 KAUMKALER_TB WEST JAVA,"September 6, 2021 7:04:27 PM UTC",FOC2522NGE3
REACHABLE,Managed,CRB-KNGN-AN1-C5508,114.1.201.9,114.1.201.9,Cisco NCS 5508,Completed,"July 20, 2022 10:15:19 PM UTC",7.3.2,03KNG013 KUNINGAN_BARAT WEST JAVA,"December 14, 2021 9:20:53 PM UTC",FGE24516RCX
REACHABLE,Managed,CRB-KNNG-EN1-C506Z,114.1.200.37,114.1.200.37,Cisco NCS 540X-6Z18G-SYS-D Router,Completed,"July 20, 2022 10:02:02 PM UTC",7.3.1,03KNG001 KUNINGAN WEST JAVA,"March 27, 2021 6:38:56 PM UTC",FOC2503PGB4
REACHABLE,Managed,CRB-KRJT-EN1-C55A2,114.1.200.86,114.1.200.86,Cisco NCS 55A2-MOD-S,Completed,"July 20, 2022 10:04:04 PM UTC",7.3.1,03MJL016 KERTAJATI_TB WEST JAVA,"June 22, 2021 6:45:36 PM UTC",FOC2502R0TS
REACHABLE,Managed,CRB-KRMY-EN1-C516Z,114.1.200.111,114.1.200.111,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 10:02:44 PM UTC",7.3.1,03CRN034  -KARANGMULYA EN1 - CIREBON - WEST  JAVA,"June 4, 2021 4:12:02 PM UTC",FOC2502PBGF
REACHABLE,Managed,CRB-KRSB-EN1-C516Z,114.1.201.91,114.1.201.91,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 10:04:30 PM UTC",7.3.1,03CRN020 KARANGSEMBUNG WEST JAVA,"July 2, 2021 7:16:14 PM UTC",FOC2521NWM0
REACHABLE,Managed,CRB-KRSG-EN1-C516Z,114.1.200.218,114.1.200.218,Cisco NCS 540X-16Z4G8Q2C-D Router,Completed,"July 20, 2022 10:11:41 PM UTC",7.3.2,03IND144 KARANGSONG_IND CIREBON WEST JAVA ,"February 8, 2022 12:11:49 PM UTC",FOC2552NAEB
